FD0008,,Steamed Fish in Banana Leaf,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0018,,Asian Fish & Chips,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0082,,House Pancake,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01154,,, 5.,103 306.,,24 793., 0.,, 0.,12 810.,,14 091.,,155 000.,, 0.,,155 000.,, 0.,, 0.,, 0.,,,BCA VISA,
Bill No :,,210-01155,,Pymt No :,,PY-CS-00000794,,,,Date :,16/01/2017,Cashier :,,foputri,,Pax :,1,Table :,IN02,Time :,6:19:50 PM,,,,,,Waiter :,,,,,,
FD0001,,Chikcken & Curry Dutch Bitterballen,,,,,,1,20 661.,, 0., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
,,,Total,,210-01155,,, 1.,20 661.,, 0., 0.,, 0.,2 066.,,2 273.,,25 000.,,25 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01156,,Pymt No :,,PY-CC-00000349,,,,Date :,16/01/2017,Cashier :,,foputri,,Pax :,3,Table :,IN02,Time :,10:07:43 PM,,,,,,Waiter :,,,,,,
BV0017,,Coffee Latte Panacota,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,3, 0.,,37 190., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0001,,Chikcken & Curry Dutch Bitterballen,,,,,,1,20 661.,, 0., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
FD0009,,Java Fusion Serundeng Grilled Chicken,,,,,,1,41 322.,, 0., 0.,,41 322.,4 132.,,4 545.,,50 000.,,,,,,,,,,,,,,
,,,Total,,210-01156,,, 6.,90 909.,,37 190., 0.,, 0.,12 810.,,14 091.,,155 000.,, 0.,,155 000.,, 0.,, 0.,, 0.,,,BCA VISA,
Bill No :,,210-01157,,Pymt No :,,PY-CS-00000795,,,,Date :,16/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN06,Time :,9:56:14 PM,,,,,,Waiter :,,,,,,
BV0010,,Equil natural,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0029,,Iced white,,,,,,1, 0.,,33 884., 0.,,33 884.,3 388.,,3 727.,,41 000.,,,,,,,,,,,,,,
FD0050,,So Fluffy Brioche French Toast,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01157,,, 3.,28 926.,,57 025., 0.,, 0.,8 595.,,9 455.,,104 000.,,104 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01158,,Pymt No :,,PY-CC-00000352,,,,Date :,17/01/2017,Cashier :,,fomaya,,Pax :,1,Table :,IN01,Time :,10:59:02 AM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
BV0008,,Long black,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0008,,Long black,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0025,,Picollo,,,,,,1, 0.,,28 099., 0.,,28 099.,2 810.,,3 091.,,34 000.,,,,,,,,,,,,,,
FD0001,,Chikcken & Curry Dutch Bitterballen,,,,,,1,20 661.,, 0., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
FD0014,,Eggs Benedict,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0019,,PAPA Yats Sea Side Fried Rice,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0027,,Chicken & Egg Roll,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0076,,Chicken Wings & Fries (Kids),,,,,,1,20 661.,, 0., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
,,,Total,,210-01158,,, 10.,152 893.,,99 174., 0.,, 0.,25 207.,,27 727.,,305 000.,, 0.,,340 000.,, 0.,, 0.,, 0.,,,BCA VISA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,70 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
Code,,Description,,,,,,Qty,Food Rev,,Bev Rev,Oth FB Rev,,Amount +/+,SvChg,,Tax,,Amount Nett,,Cash,,Credit Card,,City Ledger,,Bill FO,,Other Pymt,,Remarks,,
210,,Yats Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill No :,,210-01159,,Pymt No :,,PY-CS-00000796,,,,Date :,17/01/2017,Cashier :,,fomaya,,Pax :,3,Table :,IN02,Time :,12:34:56 PM,,,,,,Waiter :,,,,,,
BV0005,,Soft Drink,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
FD0047,,Fruit Bowl,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0063,,French Fries,,,,,,1,16 529.,, 0., 0.,,16 529.,1 653.,,1 818.,,20 000.,,,,,,,,,,,,,,
,,,Total,,210-01159,,, 5.,45 455.,,37 190., 0.,, 0.,8 264.,,9 091.,,100 000.,,100 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01160,,Pymt No :,,PY-CC-00000353,,,,Date :,17/01/2017,Cashier :,,fomaya,,Pax :,5,Table :,IN06,Time :,1:18:09 PM,,,,,,Waiter :,,,,,,
BV0010,,Equil natural,,,,,,2, 0.,,46 281., 0.,,46 281.,4 628.,,5 091.,,56 000.,,,,,,,,,,,,,,
BV0011,,Equil Sparkling,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0016,,Latte,,,,,,1, 0.,,32 231., 0.,,32 231.,3 223.,,3 545.,,39 000.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0010,,House Specialty Beef Tengkleng,,,,,,1,70 248.,, 0., 0.,,70 248.,7 025.,,7 727.,,85 000.,,,,,,,,,,,,,,
FD0013,,Crunchy Honey Chicken Wings,,,,,,1,24 793.,, 0., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0014,,Eggs Benedict,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0015,,Thai Roast Beef Salad,,,,,,1,30 579.,, 0., 0.,,30 579.,3 058.,,3 364.,,37 000.,,,,,,,,,,,,,,
FD0016,,Traditional Sop Buntut,,,,,,1,86 777.,, 0., 0.,,86 777.,8 678.,,9 545.,,105 000.,,,,,,,,,,,,,,
FD0018,,Asian Fish & Chips,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0021,,Cirebon Traditional Empal Gentong,,,,,,1,45 455.,, 0., 0.,,45 455.,4 545.,,5 000.,,55 000.,,,,,,,,,,,,,,
FD0044,,Panroasted Tenderloin Steak,,,,,,1,111 570.,, 0., 0.,,111 570.,11 157.,,12 273.,,135 000.,,,,,,,,,,,,,,
FD0048,,Jogja Fruit Crumble,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0050,,So Fluffy Brioche French Toast,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01160,,, 17.,501 653.,,138 843., 0.,, 0.,64 050.,,70 455.,,775 000.,, 0.,,775 000.,, 0.,, 0.,, 0.,,,BCA VISA,
Bill No :,,210-01162,,Pymt No :,,PY-CS-00000797,,,,Date :,17/01/2017,Cashier :,,fomaya,,Pax :,2,Table :,IN01,Time :,2:11:39 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0011,,Equil Sparkling,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
FD0010,,House Specialty Beef Tengkleng,,,,,,1,70 248.,, 0., 0.,,70 248.,7 025.,,7 727.,,85 000.,,,,,,,,,,,,,,
FD0014,,Eggs Benedict,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0050,,So Fluffy Brioche French Toast,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0064,,Steam Rice,,,,,,1,16 529.,, 0., 0.,,16 529.,1 653.,,1 818.,,20 000.,,,,,,,,,,,,,,
,,,Total,,210-01162,,, 6.,152 893.,,35 537., 0.,, 0.,18 843.,,20 727.,,228 000.,,228 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01163,,Pymt No :,,PY-CS-00000798,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,4,Table :,IN02,Time :,3:10:33 PM,,,,,,Waiter :,,,,,,
BV0027,,Black float,,,,,,1, 0.,,33 884., 0.,,33 884.,3 388.,,3 727.,,41 000.,,,,,,,,,,,,,,
BV0029,,Iced white,,,,,,3, 0.,,101 653., 0.,,101 653.,10 165.,,11 182.,,123 000.,,,,,,,,,,,,,,
BV0033,,Affogato,,,,,,1, 0.,,36 364., 0.,,36 364.,3 636.,,4 000.,,44 000.,,,,,,,,,,,,,,
,,,Total,,210-01163,,, 5., 0.,,171 901., 0.,, 0.,17 190.,,18 909.,,208 000.,,208 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01164,,Pymt No :,,PY-CS-00000803,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN02,Time :,8:49:01 PM,,,,,,Waiter :,,,,,,
BV0005,,Soft Drink,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,71 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
Code,,Description,,,,,,Qty,Food Rev,,Bev Rev,Oth FB Rev,,Amount +/+,SvChg,,Tax,,Amount Nett,,Cash,,Credit Card,,City Ledger,,Bill FO,,Other Pymt,,Remarks,,
210,,Yats Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill No :,,210-01164,,Pymt No :,,PY-CS-00000803,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN02,Time :,8:49:01 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
BV0010,,Equil natural,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
FD0019,,PAPA Yats Sea Side Fried Rice,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0021,,Cirebon Traditional Empal Gentong,,,,,,1,45 455.,, 0., 0.,,45 455.,4 545.,,5 000.,,55 000.,,,,,,,,,,,,,,
FD0048,,Jogja Fruit Crumble,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0061,,Cappucino,,,,,,1, 0.,,28 926., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01164,,, 8.,111 570.,,89 256., 0.,, 0.,20 083.,,22 091.,,243 000.,,243 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01165,,Pymt No :,,PY-CS-00000799,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN01,Time :,4:16:02 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0010,,Equil natural,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
FD0040,,Homemade Granola Bowl,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0082,,House Pancake,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01165,,, 4.,57 851.,,35 537., 0.,, 0.,9 339.,,10 273.,,113 000.,,113 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01166,,Pymt No :,,PY-CS-00000800,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN02,Time :,5:32:10 PM,,,,,,Waiter :,,,,,,
BV0016,,Latte,,,,,,1, 0.,,32 231., 0.,,32 231.,3 223.,,3 545.,,39 000.,,,,,,,,,,,,,,
FD0040,,Homemade Granola Bowl,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01166,,, 2.,28 926.,,32 231., 0.,, 0.,6 116.,,6 727.,,74 000.,,74 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01167,,Pymt No :,,PY-CC-00000355,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN01,Time :,5:45:25 PM,,,,,,Waiter :,,,,,,
BV0024,,Hot Tea,,,,,,2, 0.,,24 793., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0008,,Steamed Fish in Banana Leaf,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0022,,PAPA Yats Ranch Fried Rice,,,,,,1,61 983.,, 0., 0.,,61 983.,6 198.,,6 818.,,75 000.,,,,,,,,,,,,,,
FD0029,,Salt & Pepper Calamary,,,,,,1,33 058.,, 0., 0.,,33 058.,3 306.,,3 636.,,40 000.,,,,,,,,,,,,,,
,,,Total,,210-01167,,, 5.,132 231.,,24 793., 0.,, 0.,15 702.,,17 273.,,190 000.,, 0.,,190 000.,, 0.,, 0.,, 0.,,,BCA DEBIT,
Bill No :,,210-01168,,Pymt No :,,PY-CC-00000356,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,1,Table :,IN05,Time :,5:54:44 PM,,,,,,Waiter :,,,,,,
BV0041,,Monochrome,,,,,,1, 0.,,38 843., 0.,,38 843.,3 884.,,4 273.,,47 000.,,,,,,,,,,,,,,
,,,Total,,210-01168,,, 1., 0.,,38 843., 0.,, 0.,3 884.,,4 273.,,47 000.,, 0.,,47 000.,, 0.,, 0.,, 0.,,,BCA DEBIT,
Bill No :,,210-01169,,Pymt No :,,PY-CC-00000358,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN06,Time :,8:37:21 PM,,,,,,Waiter :,,,,,,
BV0006,,Orange Juice,,,,,,1, 0.,,16 529., 0.,,16 529.,1 653.,,1 818.,,20 000.,,,,,,,,,,,,,,
FD0061,,Cappucino,,,,,,1, 0.,,28 926., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01169,,, 2., 0.,,45 455., 0.,, 0.,4 545.,,5 000.,,55 000.,, 0.,,55 000.,, 0.,, 0.,, 0.,,,BCA DEBIT,
Bill No :,,210-01171,,Pymt No :,,PY-CC-00000357,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN01,Time :,6:32:17 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0029,,Iced white,,,,,,1, 0.,,33 884., 0.,,33 884.,3 388.,,3 727.,,41 000.,,,,,,,,,,,,,,
FD0001,,Chikcken & Curry Dutch Bitterballen,,,,,,1,20 661.,, 0., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
FD0032,,Jakarta Street Style Gado-gado,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01171,,, 4.,49 587.,,46 281., 0.,, 0.,9 587.,,10 545.,,116 000.,, 0.,,116 000.,, 0.,, 0.,, 0.,,,BCA MASTER,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,72 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
Code,,Description,,,,,,Qty,Food Rev,,Bev Rev,Oth FB Rev,,Amount +/+,SvChg,,Tax,,Amount Nett,,Cash,,Credit Card,,City Ledger,,Bill FO,,Other Pymt,,Remarks,,
210,,Yats Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill No :,,210-01173,,Pymt No :,,PY-CS-00000801,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN01,Time :,7:44:37 PM,,,,,,Waiter :,,,,,,
BV0006,,Orange Juice,,,,,,1, 0.,,16 529., 0.,,16 529.,1 653.,,1 818.,,20 000.,,,,,,,,,,,,,,
BV0010,,Equil natural,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
FD0013,,Crunchy Honey Chicken Wings,,,,,,1,24 793.,, 0., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0019,,PAPA Yats Sea Side Fried Rice,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0081,,House Omellete,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,Total,,210-01173,,, 5.,99 174.,,39 669., 0.,, 0.,13 884.,,15 273.,,168 000.,,168 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01174,,Pymt No :,,PY-CC-00000360,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,3,Table :,O10,Time :,9:39:17 PM,,,,,,Waiter :,,,,,,
BV0007,,Ice Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0010,,Equil natural,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0014,,Guava Juice,,,,,,1, 0.,,16 529., 0.,,16 529.,1 653.,,1 818.,,20 000.,,,,,,,,,,,,,,
BV0023,,Ice Lemon Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0024,,Hot Tea,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0055,,Special Drink,,,,,,4, 0.,,100 000., 0.,,100 000.,10 000.,,10 000.,,120 000.,,,,,,,,,,,,,,
FD0003,,Jogja Wild Mushroom Soup,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0012,,Sosis Solo,,,,,,1,24 793.,, 0., 0.,,24 793.,2 479.,,2 727.,,30 000.,,,,,,,,,,,,,,
FD0018,,Asian Fish & Chips,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
FD0020,,Ayam Goreng Boyolali,,,,,,1,49 587.,, 0., 0.,,49 587.,4 959.,,5 455.,,60 000.,,,,,,,,,,,,,,
FD0044,,Panroasted Tenderloin Steak,,,,,,3,334 711.,, 0., 0.,,334 711.,33 471.,,36 818.,,405 000.,,,,,,,,,,,,,,
FD0050,,So Fluffy Brioche French Toast,,,,,,2,57 851.,, 0., 0.,,57 851.,5 785.,,6 364.,,70 000.,,,,,,,,,,,,,,
FD0061,,Cappucino,,,,,,1, 0.,,28 926., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01174,,, 19.,533 058.,,205 785., 0.,, 0.,73 884.,,80 273.,,893 000.,, 0.,,893 000.,, 0.,, 0.,, 0.,,,BCA VISA,
Bill No :,,210-01175,,Pymt No :,,PY-CS-00000802,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN01,Time :,8:43:04 PM,,,,,,Waiter :,,,,,,
BV0029,,Iced white,,,,,,1, 0.,,33 884., 0.,,33 884.,3 388.,,3 727.,,41 000.,,,,,,,,,,,,,,
FD0040,,Homemade Granola Bowl,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01175,,, 2.,28 926.,,33 884., 0.,, 0.,6 281.,,6 909.,,76 000.,,76 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01176,,Pymt No :,,PY-CC-00000361,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,1,Table :,IN05,Time :,9:40:48 PM,,,,,,Waiter :,,,,,,
BV0029,,Iced white,,,,,,1, 0.,,33 884., 0.,,33 884.,3 388.,,3 727.,,41 000.,,,,,,,,,,,,,,
BV0029,,Iced white,,,,,,1, 0.,,33 884., 0.,,33 884.,3 388.,,3 727.,,41 000.,,,,,,,,,,,,,,
FD0001,,Chikcken & Curry Dutch Bitterballen,,,,,,1,20 661.,, 0., 0.,,20 661.,2 066.,,2 273.,,25 000.,,,,,,,,,,,,,,
FD0030,,Japanese Grilled Chicken Skewer,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
FD0044,,Panroasted Tenderloin Steak,,,,,,1,111 570.,, 0., 0.,,111 570.,11 157.,,12 273.,,135 000.,,,,,,,,,,,,,,
FD0045,,Indo-Deutches Creamed Salmon,,,,,,1,74 380.,, 0., 0.,,74 380.,7 438.,,8 182.,,90 000.,,,,,,,,,,,,,,
,,,Total,,210-01176,,, 6.,235 537.,,67 769., 0.,, 0.,30 331.,,33 364.,,367 000.,, 0.,,367 000.,, 0.,, 0.,, 0.,,,BCA VISA,
Bill No :,,210-01177,,Pymt No :,,PY-CS-00000804,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,3,Table :,IN07,Time :,10:19:40 PM,,,,,,Waiter :,,,,,,
BV0008,,Long black,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
BV0011,,Equil Sparkling,,,,,,1, 0.,,23 140., 0.,,23 140.,2 314.,,2 545.,,28 000.,,,,,,,,,,,,,,
FD0080,,Smoothies Bowl,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OUTLET TRANSACTION REPORT (Detail)
 ",,,,,,,,,,,,,,,,,,,,,,,,,73 of 151,,,,,,,
,Yats Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:58 PM,,
,Date :,1/1/17,to,1/31/17,,,,,,,Cashier :,ajeng,to,ninik,,,,,,Outlet :,110,to,PC,,,,,,,,,,
Code,,Description,,,,,,Qty,Food Rev,,Bev Rev,Oth FB Rev,,Amount +/+,SvChg,,Tax,,Amount Nett,,Cash,,Credit Card,,City Ledger,,Bill FO,,Other Pymt,,Remarks,,
210,,Yats Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill No :,,210-01177,,Pymt No :,,PY-CS-00000804,,,,Date :,17/01/2017,Cashier :,,foputri,,Pax :,3,Table :,IN07,Time :,10:19:40 PM,,,,,,Waiter :,,,,,,
FD0082,,House Pancake,,,,,,1,28 926.,, 0., 0.,,28 926.,2 893.,,3 182.,,35 000.,,,,,,,,,,,,,,
,,,Total,,210-01177,,, 4.,66 116.,,46 281., 0.,, 0.,11 240.,,12 364.,,136 000.,,136 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01179,,Pymt No :,,PY-CS-00000805,,,,Date :,18/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN01,Time :,7:59:56 AM,,,,,,Waiter :,,,,,,
FD0027,,Chicken & Egg Roll,,,,,,1,37 190.,, 0., 0.,,37 190.,3 719.,,4 091.,,45 000.,,,,,,,,,,,,,,
,,,Total,,210-01179,,, 1.,37 190.,, 0., 0.,, 0.,3 719.,,4 091.,,45 000.,,45 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01180,,Pymt No :,,PY-CS-00000806,,,,Date :,18/01/2017,Cashier :,,foputri,,Pax :,2,Table :,O11,Time :,11:19:16 AM,,,,,,Waiter :,,,,,,
BV0029,,Iced white,,,,,,2, 0.,,67 769., 0.,,67 769.,6 777.,,7 455.,,82 000.,,,,,,,,,,,,,,
,,,Total,,210-01180,,, 2., 0.,,67 769., 0.,, 0.,6 777.,,7 455.,,82 000.,,82 000.,, 0.,, 0.,, 0.,, 0.,,,,
Bill No :,,210-01181,,Pymt No :,,PY-CC-00000364,,,,Date :,18/01/2017,Cashier :,,foputri,,Pax :,2,Table :,IN06,Time :,1:09:00 PM,,,,,,Waiter :,,,,,,
BV0005,,Soft Drink,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
BV0005,,Soft Drink,,,,,,1, 0.,,12 397., 0.,,12 397.,1 240.,,1 364.,,15 000.,,,,,,,,,,,,,,
